,t,px,psi_px
6531,24.0,-13.09,4.118e-17
43395,168.0,-13.09,6.029e-13
14211,54.0,-13.09,1.221e-16
34179,132.0,-13.09,4.431e-15
21123,81.0,-13.09,4.326e-16
899,2.0,-13.09,2.194e-17
18051,69.0,-13.09,2.414e-16
6275,23.0,-13.09,3.989e-17
8067,30.0,-13.09,5.022e-17
28035,108.0,-13.09,1.278e-15
30083,116.0,-13.09,2.055e-15
26243,101.0,-13.09,9.84e-16
30339,117.0,-13.09,2.09e-15
3459,12.0,-13.09,2.862e-17
5507,20.0,-13.09,3.625e-17
50563,196.0,-13.09,3.444e-11
36739,142.0,-13.09,1.148e-14
23939,92.0,-13.09,7.158e-16
16259,62.0,-13.09,1.559e-16
30851,119.0,-13.09,2.519e-15
44163,171.0,-13.09,9.661e-13
1155,3.0,-13.09,2.249e-17
49539,192.0,-13.09,1.825e-11
4483,16.0,-13.09,3.213e-17
4227,15.0,-13.09,3.117e-17
10115,38.0,-13.09,6.786e-17
17539,67.0,-13.09,2.113e-16
3971,14.0,-13.09,3.03e-17
42627,165.0,-13.09,3.73e-13
48771,189.0,-13.09,1.309e-11
8579,32.0,-13.09,5.455e-17
36995,143.0,-13.09,1.286e-14
41859,162.0,-13.09,2.788e-13
17027,65.0,-13.09,1.968e-16
47747,185.0,-13.09,8.402e-12
21379,82.0,-13.09,4.359e-16
20611,79.0,-13.09,3.739e-16
19331,74.0,-13.09,2.962e-16
8835,33.0,-13.09,5.625e-17
32643,126.0,-13.09,3.403e-15
35971,139.0,-13.09,8.645e-15
16771,64.0,-13.09,1.838e-16
26499,102.0,-13.09,1.009e-15
31107,120.0,-13.09,2.767e-15
40835,158.0,-13.09,8.922e-14
15747,60.0,-13.09,1.566e-16
22915,88.0,-13.09,5.697e-16
37251,144.0,-13.09,1.465e-14
9091,34.0,-13.09,5.845e-17
44419,172.0,-13.09,1.207e-12
35203,136.0,-13.09,6.9e-15
643,1.0,-13.09,2.139e-17
24707,95.0,-13.09,8.081e-16
13699,52.0,-13.09,1.196e-16
51075,198.0,-13.09,4.088e-11
15235,58.0,-13.09,1.46e-16
2947,10.0,-13.09,2.705e-17
14467,55.0,-13.09,1.274e-16
32387,125.0,-13.09,3.146e-15
36483,141.0,-13.09,1.051e-14
29571,114.0,-13.09,1.878e-15
7811,29.0,-13.09,4.841e-17
18819,72.0,-13.09,2.747e-16
10627,40.0,-13.09,7.266e-17
34435,133.0,-13.09,4.692e-15
18563,71.0,-13.09,2.68e-16
32899,127.0,-13.09,3.692e-15
4995,18.0,-13.09,3.409e-17
22147,85.0,-13.09,4.969e-16
19587,75.0,-13.09,2.987e-16
1923,6.0,-13.09,2.429e-17
387,0.0,-13.09,2.086e-17
46723,181.0,-13.09,5.218e-12
25731,99.0,-13.09,8.689e-16
51331,199.0,-13.09,4.977e-11
47491,184.0,-13.09,7.454e-12
46211,179.0,-13.09,3.797e-12
10883,41.0,-13.09,7.494e-17
7299,27.0,-13.09,4.537e-17
1667,5.0,-13.09,2.366e-17
26755,103.0,-13.09,1.006e-15
35715,138.0,-13.09,7.743e-15
34947,135.0,-13.09,5.994e-15
9859,37.0,-13.09,6.501e-17
34691,134.0,-13.09,4.931e-15
24963,96.0,-13.09,7.699e-16
21891,84.0,-13.09,4.804e-16
50051,194.0,-13.09,2.465e-11
43139,167.0,-13.09,5.296e-13
13443,51.0,-13.09,1.112e-16
16003,61.0,-13.09,1.549e-16
23171,89.0,-13.09,6.154e-16
41091,159.0,-13.09,1.082e-13
131,0.0,-13.09,2.086e-17
51587,200.0,-13.09,5.748e-11
38275,148.0,-13.09,2.297e-14
19075,73.0,-13.09,2.864e-16
27011,104.0,-13.09,1.043e-15
29315,113.0,-13.09,1.739e-15
28291,109.0,-13.09,1.319e-15
31875,123.0,-13.09,2.927e-15
42883,166.0,-13.09,4.399e-13
10371,39.0,-13.09,7.067e-17
4739,17.0,-13.09,3.313e-17
24196,93.0,-12.9852,6.024e-16
28036,108.0,-12.9852,1.21e-15
47748,185.0,-12.9852,7.992e-12
33412,129.0,-12.9852,2.857e-15
13700,52.0,-12.9852,1.138e-16
35460,137.0,-12.9852,3.969e-15
44676,173.0,-12.9852,1.047e-12
17540,67.0,-12.9852,2.117e-16
7556,28.0,-12.9852,4.276e-17
388,0.0,-12.9852,1.392e-17
41604,161.0,-12.9852,8.409e-14
41860,162.0,-12.9852,1.101e-13
39300,152.0,-12.9852,9.147e-15
20100,77.0,-12.9852,2.951e-16
45188,175.0,-12.9852,2.017e-12
30596,118.0,-12.9852,1.853e-15
45444,176.0,-12.9852,2.31e-12
36996,143.0,-12.9852,4.983e-15
35204,136.0,-12.9852,3.801e-15
4484,16.0,-12.9852,2.645e-17
8580,32.0,-12.9852,4.953e-17
18564,71.0,-12.9852,2.358e-16
35972,139.0,-12.9852,4.571e-15
22916,88.0,-12.9852,4.934e-16
46724,181.0,-12.9852,3.807e-12
43140,167.0,-12.9852,3.926e-13
27012,104.0,-12.9852,9.856e-16
49028,190.0,-12.9852,1.76e-11
47492,184.0,-12.9852,6.672e-12
41092,159.0,-12.9852,4.487e-14
3460,12.0,-12.9852,2.254e-17
4740,17.0,-12.9852,2.752e-17
23940,92.0,-12.9852,5.823e-16
6276,23.0,-12.9852,3.496e-17
19332,74.0,-12.9852,2.587e-16
9860,37.0,-12.9852,6.446e-17
20868,80.0,-12.9852,3.39e-16
8068,30.0,-12.9852,4.589e-17
16516,63.0,-12.9852,1.791e-16
12676,48.0,-12.9852,9.646e-17
22660,87.0,-12.9852,4.731e-16
24708,95.0,-12.9852,6.683e-16
21380,82.0,-12.9852,3.795e-16
20612,79.0,-12.9852,3.208e-16
42116,163.0,-12.9852,1.468e-13
50564,196.0,-12.9852,4.101e-11
32900,127.0,-12.9852,2.587e-15
5764,21.0,-12.9852,3.232e-17
27780,107.0,-12.9852,1.144e-15
13444,51.0,-12.9852,1.083e-16
1412,4.0,-12.9852,1.64e-17
3716,13.0,-12.9852,2.347e-17
23172,89.0,-12.9852,5.201e-16
28804,111.0,-12.9852,1.403e-15
1924,6.0,-12.9852,1.776e-17
16004,61.0,-12.9852,1.656e-16
51588,200.0,-12.9852,8.372e-11
18308,70.0,-12.9852,2.393e-16
38020,147.0,-12.9852,5.392e-15
12164,46.0,-12.9852,9.059e-17
37764,146.0,-12.9852,5.275e-15
19588,75.0,-12.9852,2.708e-16
38788,150.0,-12.9852,7.146e-15
14980,57.0,-12.9852,1.401e-16
20356,78.0,-12.9852,3.051e-16
34692,134.0,-12.9852,3.274e-15
11652,44.0,-12.9852,8.637e-17
29572,114.0,-12.9852,1.506e-15
21636,83.0,-12.9852,3.88e-16
42884,166.0,-12.9852,3.011e-13
40324,156.0,-12.9852,2.007e-14
46980,182.0,-12.9852,4.579e-12
40580,157.0,-12.9852,2.615e-14
45956,178.0,-12.9852,2.857e-12
26756,103.0,-12.9852,9.226e-16
31876,123.0,-12.9852,2.384e-15
35716,138.0,-12.9852,4.229e-15
11396,43.0,-12.9852,8.359e-17
40068,155.0,-12.9852,1.604e-14
41348,160.0,-12.9852,6.782e-14
34948,135.0,-12.9852,3.593e-15
7812,29.0,-12.9852,4.415e-17
12420,47.0,-12.9852,9.275e-17
38532,149.0,-12.9852,6.706e-15
33668,130.0,-12.9852,3.048e-15
23428,90.0,-12.9852,5.387e-16
45700,177.0,-12.9852,2.453e-12
19076,73.0,-12.9852,2.523e-16
6020,22.0,-12.9852,3.361e-17
25988,100.0,-12.9852,8.218e-16
26244,101.0,-12.9852,8.622e-16
30340,117.0,-12.9852,1.706e-15
8324,31.0,-12.9852,4.781e-17
48772,189.0,-12.9852,1.528e-11
50308,195.0,-12.9852,3.579e-11
29060,112.0,-12.9852,1.476e-15
48004,186.0,-12.9852,9.299e-12
42628,165.0,-12.9852,2.436e-13
3972,14.0,-12.9852,2.442e-17
27524,106.0,-12.9852,1.093e-15
47236,183.0,-12.9852,5.112e-12
30084,116.0,-12.9852,1.631e-15
17028,65.0,-12.9852,1.939e-16
2692,9.0,-12.9852,2e-17
21124,81.0,-12.9852,3.62e-16
46212,179.0,-12.9852,3.192e-12
17284,66.0,-12.9852,2.051e-16
36484,141.0,-12.9852,4.892e-15
24964,96.0,-12.9852,7.005e-16
13956,53.0,-12.9852,1.164e-16
39044,151.0,-12.9852,8.088e-15
28548,110.0,-12.9852,1.33e-15
50052,194.0,-12.9852,3.174e-11
43908,170.0,-12.9852,6.557e-13
6532,24.0,-12.9852,3.641e-17
43396,168.0,-12.9852,5.135e-13
24452,94.0,-12.9852,6.317e-16
15748,60.0,-12.9852,1.585e-16
30852,119.0,-12.9852,1.978e-15
28292,109.0,-12.9852,1.29e-15
31620,122.0,-12.9852,2.258e-15
31364,121.0,-12.9852,2.174e-15
10372,39.0,-12.9852,7.008e-17
7300,27.0,-12.9852,4.111e-17
48516,188.0,-12.9852,1.334e-11
51076,198.0,-12.9852,5.431e-11
23684,91.0,-12.9852,5.597e-16
39812,154.0,-12.9852,1.304e-14
10628,40.0,-12.9852,7.309e-17
21892,84.0,-12.9852,4.088e-16
27268,105.0,-12.9852,1.065e-15
13188,50.0,-12.9852,1.03e-16
42372,164.0,-12.9852,1.759e-13
40836,158.0,-12.9852,3.441e-14
10116,38.0,-12.9852,6.69e-17
29316,113.0,-12.9852,1.488e-15
5508,20.0,-12.9852,3.104e-17
12932,49.0,-12.9852,1.001e-16
25220,97.0,-12.9852,7.249e-16
44420,172.0,-12.9852,7.886e-13
16772,64.0,-12.9852,1.859e-16
33156,128.0,-12.9852,2.67e-15
48260,187.0,-12.9852,1.067e-11
3204,11.0,-12.9852,2.165e-17
9604,36.0,-12.9852,6.072e-17
38276,148.0,-12.9852,6.034e-15
46468,180.0,-12.9852,3.661e-12
2180,7.0,-12.9852,1.844e-17
15236,58.0,-12.9852,1.464e-16
2436,8.0,-12.9852,1.919e-17
25732,99.0,-12.9852,7.95e-16
34436,133.0,-12.9852,3.296e-15
6788,25.0,-12.9852,3.786e-17
14212,54.0,-12.9852,1.225e-16
49284,191.0,-12.9852,1.874e-11
644,1.0,-12.9852,1.454e-17
16260,62.0,-12.9852,1.729e-16
9092,34.0,-12.9852,5.509e-17
50820,197.0,-12.9852,4.926e-11
14724,56.0,-12.9852,1.338e-16
132,0.0,-12.9852,1.392e-17
36228,140.0,-12.9852,4.81e-15
51332,199.0,-12.9852,6.451e-11
32132,124.0,-12.9852,2.436e-15
26500,102.0,-12.9852,9.055e-16
39556,153.0,-12.9852,1.091e-14
44164,171.0,-12.9852,8.831e-13
1668,5.0,-12.9852,1.704e-17
7044,26.0,-12.9852,3.932e-17
8836,33.0,-12.9852,5.275e-17
11908,45.0,-12.9852,8.886e-17
17796,68.0,-12.9852,2.176e-16
1156,3.0,-12.9852,1.573e-17
36740,142.0,-12.9852,4.922e-15
49540,192.0,-12.9852,2.348e-11
5252,19.0,-12.9852,2.981e-17
19844,76.0,-12.9852,2.834e-16
11140,42.0,-12.9852,8.055e-17
32644,126.0,-12.9852,2.513e-15
31108,120.0,-12.9852,2.02e-15
32388,125.0,-12.9852,2.385e-15
37508,145.0,-12.9852,4.897e-15
18820,72.0,-12.9852,2.417e-16
9348,35.0,-12.9852,5.814e-17
2948,10.0,-12.9852,2.081e-17
43652,169.0,-12.9852,5.695e-13
33924,131.0,-12.9852,3.191e-15
29828,115.0,-12.9852,1.57e-15
4228,15.0,-12.9852,2.539e-17
15492,59.0,-12.9852,1.522e-16
44932,174.0,-12.9852,1.569e-12
18052,69.0,-12.9852,2.28e-16
37252,144.0,-12.9852,4.976e-15
34180,132.0,-12.9852,3.278e-15
10884,41.0,-12.9852,7.633e-17
14468,55.0,-12.9852,1.282e-16
4996,18.0,-12.9852,2.867e-17
900,2.0,-12.9852,1.512e-17
49796,193.0,-12.9852,2.722e-11
22148,85.0,-12.9852,4.232e-16
25476,98.0,-12.9852,7.647e-16
22404,86.0,-12.9852,4.475e-16
10629,40.0,-12.8805,1.448e-16
5253,19.0,-12.8805,6.376e-17
16005,61.0,-12.8805,3.454e-16
12165,46.0,-12.8805,1.846e-16
7557,28.0,-12.8805,9.04e-17
7813,29.0,-12.8805,9.413e-17
37509,145.0,-12.8805,1.473e-14
48517,188.0,-12.8805,1.707e-11
38277,148.0,-12.8805,1.763e-14
6533,24.0,-12.8805,7.739e-17
11909,45.0,-12.8805,1.768e-16
40069,155.0,-12.8805,4.453e-14
20357,78.0,-12.8805,6.725e-16
9349,35.0,-12.8805,1.193e-16
39045,151.0,-12.8805,2.31e-14
12421,47.0,-12.8805,1.928e-16
4997,18.0,-12.8805,6.135e-17
50053,194.0,-12.8805,4.795e-11
47493,184.0,-12.8805,8.227e-12
6789,25.0,-12.8805,8.042e-17
23685,91.0,-12.8805,1.13e-15
6021,22.0,-12.8805,7.156e-17
21125,81.0,-12.8805,7.464e-16
28037,108.0,-12.8805,2.579e-15
14213,54.0,-12.8805,2.618e-16
14725,56.0,-12.8805,2.841e-16
33157,128.0,-12.8805,6.376e-15
27781,107.0,-12.8805,2.449e-15
33413,129.0,-12.8805,6.707e-15
19589,75.0,-12.8805,6.044e-16
28293,109.0,-12.8805,2.693e-15
32901,127.0,-12.8805,6e-15
50565,196.0,-12.8805,5.51e-11
19845,76.0,-12.8805,6.236e-16
4741,17.0,-12.8805,5.897e-17
1669,5.0,-12.8805,3.716e-17
34949,135.0,-12.8805,8.192e-15
20869,80.0,-12.8805,7.158e-16
41093,159.0,-12.8805,1.087e-13
1157,3.0,-12.8805,3.44e-17
27013,104.0,-12.8805,2.128e-15
21637,83.0,-12.8805,8.121e-16
44677,173.0,-12.8805,1.481e-12
1925,6.0,-12.8805,3.862e-17
21893,84.0,-12.8805,8.507e-16
13445,51.0,-12.8805,2.281e-16
24965,96.0,-12.8805,1.456e-15
2693,9.0,-12.8805,4.334e-17
22149,85.0,-12.8805,8.857e-16
30341,117.0,-12.8805,3.885e-15
39557,153.0,-12.8805,3.119e-14
30085,116.0,-12.8805,3.752e-15
29061,112.0,-12.8805,3.128e-15
26245,101.0,-12.8805,1.843e-15
18565,71.0,-12.8805,5.237e-16
23941,92.0,-12.8805,1.187e-15
35205,136.0,-12.8805,8.538e-15
30597,118.0,-12.8805,4.058e-15
4485,16.0,-12.8805,5.677e-17
34437,133.0,-12.8805,7.748e-15
18821,72.0,-12.8805,5.447e-16
133,0.0,-12.8805,3.056e-17
45189,175.0,-12.8805,2.026e-12
25733,99.0,-12.8805,1.662e-15
23173,89.0,-12.8805,1.033e-15
7301,27.0,-12.8805,8.69e-17
2437,8.0,-12.8805,4.167e-17
9861,37.0,-12.8805,1.289e-16
27269,105.0,-12.8805,2.233e-15
38789,150.0,-12.8805,1.975e-14
31621,122.0,-12.8805,4.969e-15
16517,63.0,-12.8805,3.718e-16
51333,199.0,-12.8805,8.491e-11
36741,142.0,-12.8805,1.192e-14
51077,198.0,-12.8805,7.474e-11
29829,115.0,-12.8805,3.604e-15
50821,197.0,-12.8805,6.416e-11
10117,38.0,-12.8805,1.34e-16
31109,120.0,-12.8805,4.506e-15
2949,10.0,-12.8805,4.507e-17
4229,15.0,-12.8805,5.456e-17
14469,55.0,-12.8805,2.747e-16
901,2.0,-12.8805,3.311e-17
18053,69.0,-12.8805,4.773e-16
24453,94.0,-12.8805,1.335e-15
34181,132.0,-12.8805,7.512e-15
38533,149.0,-12.8805,1.891e-14
44165,171.0,-12.8805,1.234e-12
26501,102.0,-12.8805,1.921e-15
43909,170.0,-12.8805,9.244e-13
46725,181.0,-12.8805,4.807e-12
32645,126.0,-12.8805,5.876e-15
49541,192.0,-12.8805,3.512e-11
16261,62.0,-12.8805,3.568e-16
45957,178.0,-12.8805,2.753e-12
5509,20.0,-12.8805,6.626e-17
6277,23.0,-12.8805,7.445e-17
43397,168.0,-12.8805,5.998e-13
34693,134.0,-12.8805,8.002e-15
3461,12.0,-12.8805,4.868e-17
15493,59.0,-12.8805,3.239e-16
47237,183.0,-12.8805,7.507e-12
22405,86.0,-12.8805,9.139e-16
10373,39.0,-12.8805,1.394e-16
11141,42.0,-12.8805,1.567e-16
28549,110.0,-12.8805,2.793e-15
25477,98.0,-12.8805,1.591e-15
10885,41.0,-12.8805,1.507e-16
42373,164.0,-12.8805,3.433e-13
33925,131.0,-12.8805,7.179e-15
32389,125.0,-12.8805,5.664e-15
15749,60.0,-12.8805,3.39e-16
39813,154.0,-12.8805,3.756e-14
25221,97.0,-12.8805,1.518e-15
2181,7.0,-12.8805,4.014e-17
16773,64.0,-12.8805,3.871e-16
8837,33.0,-12.8805,1.1e-16
32133,124.0,-12.8805,5.4e-15
46469,180.0,-12.8805,4.556e-12
29317,113.0,-12.8805,3.271e-15
44421,172.0,-12.8805,1.283e-12
44933,174.0,-12.8805,1.561e-12
36229,140.0,-12.8805,1.019e-14
31365,121.0,-12.8805,4.722e-15
9093,34.0,-12.8805,1.145e-16
37253,144.0,-12.8805,1.324e-14
49029,190.0,-12.8805,2.228e-11
49285,191.0,-12.8805,2.756e-11
48261,187.0,-12.8805,1.505e-11
9605,36.0,-12.8805,1.24e-16
15237,58.0,-12.8805,3.113e-16
17797,68.0,-12.8805,4.519e-16
645,1.0,-12.8805,3.187e-17
30853,119.0,-12.8805,4.224e-15
7045,26.0,-12.8805,8.358e-17
8069,30.0,-12.8805,9.77e-17
12677,48.0,-12.8805,2.011e-16
22661,87.0,-12.8805,9.405e-16
17285,66.0,-12.8805,4.147e-16
36485,141.0,-12.8805,1.084e-14
41349,160.0,-12.8805,1.282e-13
38021,147.0,-12.8805,1.655e-14
48773,189.0,-12.8805,2.002e-11
42629,165.0,-12.8805,4.501e-13
27525,106.0,-12.8805,2.328e-15
50309,195.0,-12.8805,4.941e-11
37765,146.0,-12.8805,1.551e-14
43653,169.0,-12.8805,6.639e-13
17029,65.0,-12.8805,4.011e-16
35717,138.0,-12.8805,9.33e-15
8325,31.0,-12.8805,1.017e-16
48005,186.0,-12.8805,1.126e-11
41861,162.0,-12.8805,2.495e-13
29573,114.0,-12.8805,3.405e-15
33669,130.0,-12.8805,6.845e-15
18309,70.0,-12.8805,5.035e-16
46981,182.0,-12.8805,6.07e-12
3973,14.0,-12.8805,5.254e-17
14981,57.0,-12.8805,2.964e-16
13701,52.0,-12.8805,2.38e-16
11653,44.0,-12.8805,1.698e-16
40325,156.0,-12.8805,5.551e-14
31877,123.0,-12.8805,5.139e-15
40581,157.0,-12.8805,6.6e-14
26757,103.0,-12.8805,2.024e-15
11397,43.0,-12.8805,1.631e-16
51589,200.0,-12.8805,8.576e-11
42885,166.0,-12.8805,5.241e-13
13957,53.0,-12.8805,2.491e-16
46213,179.0,-12.8805,3.206e-12
23429,90.0,-12.8805,1.074e-15
28805,111.0,-12.8805,2.931e-15
45701,177.0,-12.8805,2.695e-12
22917,88.0,-12.8805,9.837e-16
8581,32.0,-12.8805,1.058e-16
47749,185.0,-12.8805,1.06e-11
3717,13.0,-12.8805,5.054e-17
1413,4.0,-12.8805,3.576e-17
35461,137.0,-12.8805,8.868e-15
13189,50.0,-12.8805,2.185e-16
3205,11.0,-12.8805,4.679e-17
5765,21.0,-12.8805,6.891e-17
19333,74.0,-12.8805,5.792e-16
20613,79.0,-12.8805,6.947e-16
42117,163.0,-12.8805,2.912e-13
24709,95.0,-12.8805,1.403e-15
39301,152.0,-12.8805,2.652e-14
25989,100.0,-12.8805,1.746e-15
21381,82.0,-12.8805,7.734e-16
12933,49.0,-12.8805,2.093e-16
19077,73.0,-12.8805,5.601e-16
17541,67.0,-12.8805,4.308e-16
43141,167.0,-12.8805,5.793e-13
389,0.0,-12.8805,3.056e-17
24197,93.0,-12.8805,1.261e-15
49797,193.0,-12.8805,4.219e-11
41605,161.0,-12.8805,1.601e-13
45445,176.0,-12.8805,2.138e-12
35973,139.0,-12.8805,9.856e-15
36997,143.0,-12.8805,1.252e-14
40837,158.0,-12.8805,8.96e-14
20101,77.0,-12.8805,6.504e-16
30598,118.0,-12.7758,1.653e-15
21894,84.0,-12.7758,4.037e-16
23686,91.0,-12.7758,5.466e-16
20358,78.0,-12.7758,3.269e-16
38022,147.0,-12.7758,7.118e-15
6790,25.0,-12.7758,3.735e-17
36486,141.0,-12.7758,4.2e-15
22918,88.0,-12.7758,4.866e-16
13190,50.0,-12.7758,1.055e-16
23174,89.0,-12.7758,5.03e-16
15494,59.0,-12.7758,1.473e-16
20614,79.0,-12.7758,3.403e-16
35974,139.0,-12.7758,3.977e-15
1414,4.0,-12.7758,1.646e-17
22662,87.0,-12.7758,4.595e-16
3462,12.0,-12.7758,2.248e-17
5510,20.0,-12.7758,3.072e-17
46726,181.0,-12.7758,8.615e-12
43910,170.0,-12.7758,1.321e-12
18054,69.0,-12.7758,2.182e-16
31110,120.0,-12.7758,1.842e-15
43654,169.0,-12.7758,1.21e-12
29830,115.0,-12.7758,1.403e-15
9094,34.0,-12.7758,5.241e-17
15238,58.0,-12.7758,1.429e-16
30854,119.0,-12.7758,1.749e-15
48262,187.0,-12.7758,1.822e-11
39814,154.0,-12.7758,1.82e-14
15750,60.0,-12.7758,1.533e-16
28550,110.0,-12.7758,1.136e-15
8838,33.0,-12.7758,5.043e-17
12934,49.0,-12.7758,9.995e-17
11910,45.0,-12.7758,8.02e-17
23430,90.0,-12.7758,5.286e-16
37766,146.0,-12.7758,6.412e-15
12166,46.0,-12.7758,8.613e-17
4998,18.0,-12.7758,2.839e-17
1926,6.0,-12.7758,1.778e-17
20870,80.0,-12.7758,3.472e-16
1670,5.0,-12.7758,1.709e-17
32902,127.0,-12.7758,2.542e-15
28294,109.0,-12.7758,1.085e-15
42886,166.0,-12.7758,5.99e-13
28038,108.0,-12.7758,1.051e-15
4486,16.0,-12.7758,2.625e-17
29062,112.0,-12.7758,1.224e-15
39558,153.0,-12.7758,1.758e-14
50054,194.0,-12.7758,4.402e-11
39302,152.0,-12.7758,1.409e-14
5766,21.0,-12.7758,3.196e-17
7814,29.0,-12.7758,4.378e-17
11654,44.0,-12.7758,7.517e-17
13702,52.0,-12.7758,1.132e-16
18822,72.0,-12.7758,2.558e-16
33670,130.0,-12.7758,2.912e-15
28806,111.0,-12.7758,1.17e-15
42630,165.0,-12.7758,4.638e-13
50310,195.0,-12.7758,5.584e-11
16518,63.0,-12.7758,1.731e-16
3206,11.0,-12.7758,2.159e-17
49798,193.0,-12.7758,3.569e-11
13958,53.0,-12.7758,1.176e-16
16262,62.0,-12.7758,1.676e-16
37254,144.0,-12.7758,5.343e-15
45702,177.0,-12.7758,4.632e-12
35462,137.0,-12.7758,3.74e-15
3718,13.0,-12.7758,2.337e-17
19590,75.0,-12.7758,2.933e-16
10630,40.0,-12.7758,6.38e-17
42118,163.0,-12.7758,2.875e-13
34438,133.0,-12.7758,3.222e-15
7302,27.0,-12.7758,4.035e-17
20102,77.0,-12.7758,3.175e-16
22150,85.0,-12.7758,4.147e-16
48518,188.0,-12.7758,1.955e-11
33158,128.0,-12.7758,2.701e-15
49542,192.0,-12.7758,3.421e-11
16006,61.0,-12.7758,1.61e-16
44166,171.0,-12.7758,1.687e-12
902,2.0,-12.7758,1.521e-17
34950,135.0,-12.7758,3.516e-15
13446,51.0,-12.7758,1.093e-16
8070,30.0,-12.7758,4.563e-17
46470,180.0,-12.7758,7.19e-12
390,0.0,-12.7758,1.403e-17
32134,124.0,-12.7758,2.153e-15
49030,190.0,-12.7758,2.8e-11
44934,174.0,-12.7758,2.894e-12
25222,97.0,-12.7758,6.998e-16
38278,148.0,-12.7758,8.123e-15
18310,70.0,-12.7758,2.248e-16
17542,67.0,-12.7758,2.04e-16
17798,68.0,-12.7758,2.116e-16
8326,31.0,-12.7758,4.763e-17
51334,199.0,-12.7758,1.037e-10
44422,172.0,-12.7758,2.118e-12
48006,186.0,-12.7758,1.653e-11
17030,65.0,-12.7758,1.876e-16
36998,143.0,-12.7758,4.88e-15
27526,106.0,-12.7758,9.962e-16
45446,176.0,-12.7758,3.886e-12
29574,114.0,-12.7758,1.364e-15
41094,159.0,-12.7758,1.08e-13
24198,93.0,-12.7758,5.88e-16
26502,102.0,-12.7758,8.583e-16
24966,96.0,-12.7758,6.671e-16
50822,197.0,-12.7758,7.258e-11
38534,149.0,-12.7758,9.269e-15
4742,17.0,-12.7758,2.73e-17
2950,10.0,-12.7758,2.078e-17
21382,82.0,-12.7758,3.697e-16
25734,99.0,-12.7758,7.498e-16
51078,198.0,-12.7758,8.247e-11
646,1.0,-12.7758,1.463e-17
45958,178.0,-12.7758,5.643e-12
18566,71.0,-12.7758,2.416e-16
14470,55.0,-12.7758,1.27e-16
40582,157.0,-12.7758,5.196e-14
29318,113.0,-12.7758,1.325e-15
5254,19.0,-12.7758,2.951e-17
32646,126.0,-12.7758,2.454e-15
16774,64.0,-12.7758,1.808e-16
19846,76.0,-12.7758,3.038e-16
12678,48.0,-12.7758,9.498e-17
10886,41.0,-12.7758,6.63e-17
31878,123.0,-12.7758,2.089e-15
39046,151.0,-12.7758,1.16e-14
34694,134.0,-12.7758,3.359e-15
43398,168.0,-12.7758,9.01e-13
41862,162.0,-12.7758,2.554e-13
22406,86.0,-12.7758,4.306e-16
31622,122.0,-12.7758,1.977e-15
9862,37.0,-12.7758,5.686e-17
9606,36.0,-12.7758,5.594e-17
26758,103.0,-12.7758,8.945e-16
7046,26.0,-12.7758,3.892e-17
3974,14.0,-12.7758,2.429e-17
48774,189.0,-12.7758,2.522e-11
35718,138.0,-12.7758,3.809e-15
2182,7.0,-12.7758,1.848e-17
19078,73.0,-12.7758,2.671e-16
40838,158.0,-12.7758,7.066e-14
47750,185.0,-12.7758,1.454e-11
27270,105.0,-12.7758,9.569e-16
33926,131.0,-12.7758,2.982e-15
8582,32.0,-12.7758,4.957e-17
11142,42.0,-12.7758,6.832e-17
24454,94.0,-12.7758,6.184e-16
24710,95.0,-12.7758,6.458e-16
34182,132.0,-12.7758,3.165e-15
38790,150.0,-12.7758,1.048e-14
27014,104.0,-12.7758,9.23e-16
17286,66.0,-12.7758,1.945e-16
23942,92.0,-12.7758,5.624e-16
30086,116.0,-12.7758,1.476e-15
21638,83.0,-12.7758,3.899e-16
6022,22.0,-12.7758,3.323e-17
10118,38.0,-12.7758,5.896e-17
2694,9.0,-12.7758,1.999e-17
12422,47.0,-12.7758,9.106e-17
30342,117.0,-12.7758,1.534e-15
4230,15.0,-12.7758,2.524e-17
46214,179.0,-12.7758,6.46e-12
47494,184.0,-12.7758,1.438e-11
27782,107.0,-12.7758,1.025e-15
36230,140.0,-12.7758,4.032e-15
45190,175.0,-12.7758,3.462e-12
46982,182.0,-12.7758,1.015e-11
36742,142.0,-12.7758,4.411e-15
33414,129.0,-12.7758,2.856e-15
51590,200.0,-12.7758,1.111e-10
6278,23.0,-12.7758,3.456e-17
50566,196.0,-12.7758,6.321e-11
1158,3.0,-12.7758,1.58e-17
6534,24.0,-12.7758,3.597e-17
37510,145.0,-12.7758,5.833e-15
9350,35.0,-12.7758,5.378e-17
41606,161.0,-12.7758,1.844e-13
19334,74.0,-12.7758,2.808e-16
10374,39.0,-12.7758,6.098e-17
41350,160.0,-12.7758,1.338e-13
14214,54.0,-12.7758,1.225e-16
25478,98.0,-12.7758,7.271e-16
134,0.0,-12.7758,1.403e-17
21126,81.0,-12.7758,3.545e-16
49286,191.0,-12.7758,3.006e-11
42374,164.0,-12.7758,3.529e-13
47238,183.0,-12.7758,1.18e-11
35206,136.0,-12.7758,3.635e-15
31366,121.0,-12.7758,1.912e-15
25990,100.0,-12.7758,7.793e-16
14982,57.0,-12.7758,1.371e-16
40070,155.0,-12.7758,2.465e-14
7558,28.0,-12.7758,4.187e-17
2438,8.0,-12.7758,1.922e-17
11398,43.0,-12.7758,7.195e-17
26246,101.0,-12.7758,8.101e-16
